mediadive_id	name	complex_medium	source	link	min_pH	max_pH	reference	description	solutions	ingredents
mediadive.medium:J817	LOW-SALT METHANOTROPHIC MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=817	6.8	6.8			{4770: 'Main sol. J817', 4771: 'Vitamin solution', 4766: 'Trace element solution', 4767: 'Iron stock solution 4.5 g/L', 4768: 'Phosphate buffer stock solution', 4172: 'Selenite-tungstate solution'}	{'KNO3': 'CHEBI:58242', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KBr': 'CHEBI:32030', 'Trace element solution': 'mediadive.solution:4766', 'Iron stock solution 4.5 g/L': 'mediadive.solution:4767', 'Distilled water': 'CHEBI:15377', 'Vitamin solution': 'mediadive.solution:4771', 'Phosphate buffer stock solution': 'mediadive.solution:4768', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Thiamine HCl': 'CHEBI:49105', 'Nicotinic acid': 'CHEBI:15940', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Riboflavin': 'CHEBI:17015', 'Biotin': 'CHEBI:15956', 'Vitamin B12': 'CHEBI:17439', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2-EDTA': 'CHEBI:64734', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'Fe(III)-EDTA': 'CHEBI:30729', 'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 2 H2O': 'CHEBI:34683', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.medium:J818	HALANAEROBACTER JERIDENSIS MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=818	7.5	7.5			{4772: 'Main sol. J818'}	{}
mediadive.medium:J819	BACILLUS MACYAE MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=819	7.6	7.6			{4773: 'Main sol. J819', 4774: 'Vitamin solution', 4178: 'Trace element solution SL-10', 3861: 'Trace vitamins'}	{'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'K2HPO4': 'CHEBI:131527', 'Na2SO4': 'CHEBI:32149', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NaHCO3': 'CHEBI:32139', 'Trace element solution SL-10': 'mediadive.solution:4178', 'Resazurin': 'CHEBI:8806', 'Trace vitamins': 'mediadive.solution:3861', 'Vitamin solution': 'mediadive.solution:4774', 'Sodium lactate': 'CHEBI:75228', 'Yeast extract': 'CAS-RN:8013-01-2', 'KNO3': 'CHEBI:58242', 'Distilled water': 'CHEBI:15377', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Biotin': 'CHEBI:15956', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine-HCl x 2 H2O': 'CHEBI:132751', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Folic acid': 'CHEBI:27470', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Lipoic acid': 'CHEBI:16494'}
mediadive.medium:J820	METHANOTROPH 1A MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=820	6.5	6.5			{4775: 'Main sol. J820', 4776: 'Trace mineral solution'}	{'NaNO3': 'CHEBI:59148', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Na2HPO4 x 12 H2O': 'CHEBI:34683', 'KH2PO4': 'CHEBI:63036', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace metal solution': 'mediadive.ingredient:1551', 'Distilled water': 'CHEBI:15377', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696'}
mediadive.medium:J821	TRYPTONE-YEAST EXTRACT (ISP-1) AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=821	7.1	7.1			{4777: 'Main sol. J821'}	{'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:J822	FERMENTATIVE CELLULOLYTIC ANAEROBES MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=822					{4778: 'Main sol. J822', 4371: '1 M Phosphate buffer', 3804: 'Trace minerals'}	{'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'NaCl': 'CHEBI:26710', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace minerals': 'mediadive.solution:3804', 'Yeast extract': 'CAS-RN:8013-01-2', 'Resazurin': 'CHEBI:8806', '1 M Phosphate buffer': 'mediadive.solution:4371', 'MOPS': 'CHEBI:39074', 'Distilled water': 'CHEBI:15377', 'Cellobiose': 'CHEBI:17057', 'Trace vitamins (see Medium No. 197)': 'mediadive.ingredient:1784', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Nitrilotriacetic acid': 'CHEBI:44557', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoSO4 x 7 H2O': 'CHEBI:53470', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2': 'CHEBI:86463', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:J823	TEPIDIBACTER MESOPHILUS MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=823					{4780: 'Main sol. J823', 3846: 'FeCl2 solution', 3847: 'Trace element solution', 3861: 'Trace vitamins'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'NH4Cl': 'CHEBI:31206', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'K2HPO4': 'CHEBI:131527', 'Fe(NH4)2(SO4)2 x 6 H2O': 'CAS-RN:7783-85-9', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Yeast extract': 'CAS-RN:8013-01-2', 'Casitone': 'CAS-RN:65072-00-6', 'Trace vitamins': 'mediadive.solution:3861', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Na2S x 9 H2O': 'CHEBI:76209', 'NaHCO3': 'CHEBI:32139', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494'}
mediadive.medium:J824	DESULFOHALOBIUM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=824	7	7			{4781: 'Main sol. J824', 4782: 'Solution A', 4783: 'Solution B', 3846: 'FeCl2 solution', 3847: 'Trace element solution'}	{'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'Na2SO4': 'CHEBI:32149', 'Sodium acetate': 'CHEBI:32954', 'Sodium lactate': 'CHEBI:75228', 'Yeast extract': 'CAS-RN:8013-01-2', 'Trypticase peptone': 'CAS-RN:91079-40-2', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:J825	KOKO MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=825	7	7			{4784: 'Main sol. J825', 4059: 'Trace element solution SL-4', 3861: 'Trace vitamins', 25: 'Trace element solution SL-6'}	{'Tryptone': 'CAS-RN:91079-40-2', 'Peptone': 'CAS-RN:73049-73-7', 'Yeast extract': 'CAS-RN:8013-01-2', 'K2HPO4': 'CHEBI:131527', 'NaH2PO4 x 2 H2O': 'CHEBI:37585', 'NH4Cl': 'CHEBI:31206', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Trace element solution SL-4': 'mediadive.solution:4059', 'Trace vitamins': 'mediadive.solution:3861', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Glucose': 'CHEBI:17234', 'NaHCO3': 'CHEBI:32139', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'EDTA': 'CHEBI:64755', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace element solution SL-6': 'mediadive.solution:25', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:J826	MODIFIED CM3 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=826	7	7			{4785: 'Main sol. J826', 3846: 'FeCl2 solution', 3847: 'Trace element solution'}	{'(NH4)2S4': 'mediadive.ingredient:1902', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Yeast extract': 'CAS-RN:8013-01-2', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Glucose': 'CHEBI:17234', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:J827	DEHALOCOCCOIDES MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=827	9	9			{4786: 'Main sol. J827', 4787: 'Vitamin solution', 4788: '25 mM Ti(III) NTA solution', 3846: 'FeCl2 solution', 3847: 'Trace element solution', 4172: 'Selenite-tungstate solution'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'NH4Cl': 'CHEBI:31206', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KH2PO4': 'CHEBI:63036', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Sodium acetate': 'CHEBI:32954', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Na2S x 9 H2O': 'CHEBI:76209', 'NaHCO3': 'CHEBI:32139', 'MOPS': 'CHEBI:39074', '25 mM Ti(III) NTA solution': 'mediadive.solution:4788', 'Vitamin solution': 'mediadive.solution:4787', 'Trichloroethylene': 'CHEBI:16602', 'Biotin': 'CHEBI:15956', 'Folic acid': 'CHEBI:27470', 'Pyridoxine hydrochloride': 'CHEBI:30961', 'Thiamine HCl': 'CHEBI:49105', 'Riboflavin': 'CHEBI:17015', 'Nicotinic acid': 'CHEBI:15940', 'DL-Calcium pantothenate': 'CHEBI:31345', 'Vitamin B12': 'CHEBI:17439', 'p-Aminobenzoic acid': 'CHEBI:30753', 'Lipoic acid': 'CHEBI:16494', 'Nitrilotriacetic acid': 'CHEBI:44557', 'Water': 'CHEBI:15377', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.medium:J828	MODIFIED NMS MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=828	6.8	6.8			{4789: 'Main sol. J828', 4790: 'Chelated iron solution', 4791: 'Phosphate buffer solution', 4059: 'Trace element solution SL-4', 25: 'Trace element solution SL-6'}	{'MgSO4 x 7 H2O': 'CHEBI:31795', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KNO3': 'CHEBI:58242', 'Trace element solution SL-4': 'mediadive.solution:4059', 'Chelated iron solution': 'mediadive.solution:4790', 'Distilled water': 'CHEBI:15377', 'Phosphate buffer solution': 'mediadive.solution:4791', 'FeCl3 x 6 H2O': 'CHEBI:86254', 'Na2-EDTA': 'CHEBI:64734', 'KH2PO4': 'CHEBI:63036', 'Na2HPO4 x 2 H2O': 'CHEBI:34683', 'EDTA': 'CHEBI:64755', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'Trace element solution SL-6': 'mediadive.solution:25', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:J829	HALARCHAEUM NEUTROPHILUM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=829	5.5	5.5			{4792: 'Main sol. J829'}	{'Casamino acids': 'mediadive.ingredient:101', 'Tryptone': 'CAS-RN:91079-40-2', 'Yeast extract': 'CAS-RN:8013-01-2', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'Glucose': 'CHEBI:17234'}
mediadive.medium:J830	DESULFOVIBRIO B0109P2 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=830	7.4	7.4			{4793: 'Main sol. J830', 4186: 'Trace element solution'}	{'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'K2HPO4': 'CHEBI:131527', 'Na2SO4': 'CHEBI:32149', 'NaCl': 'CHEBI:26710', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'Na2S2O3 x 5 H2O': 'CHEBI:32150', 'Yeast extract': 'CAS-RN:8013-01-2', 'Trace element solution': 'mediadive.solution:4186', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Sodium lactate': 'CHEBI:75228', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213'}
mediadive.medium:J831	DESULFOVIBRIO ARSENICITOLERANS MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=831					{4794: 'Main sol. J831', 3846: 'FeCl2 solution', 3847: 'Trace element solution', 4172: 'Selenite-tungstate solution'}	{'Na2SO4': 'CHEBI:32149', 'KH2PO4': 'CHEBI:63036', 'NH4Cl': 'CHEBI:31206', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'KCl': 'CHEBI:32588', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'FeCl2 solution': 'mediadive.solution:3846', 'Trace element solution': 'mediadive.solution:3847', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'L-Sodium lactate': 'CHEBI:867561', 'Vitamin solution (see Medium No. 403)': 'mediadive.ingredient:1855', 'Thiamine solution (see Medium No. 403)': 'mediadive.ingredient:1856', 'Vitamin B12 solution (see Medium No. 403)': 'mediadive.ingredient:1845', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'HCl': 'CHEBI:17883', 'FeCl2 x 4 H2O': 'CHEBI:86249', 'ZnCl2': 'CHEBI:49976', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'H3BO3': 'CHEBI:33118', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.medium:J832	R2A AGAR WITH ARTIFICIAL SEAWATER	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=832					{4795: 'Main sol. J832', 4667: 'Artificial seawater'}	{'R2A agar': 'CHEBI:2509', 'Artificial seawater': 'mediadive.solution:4667', 'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'Na2SO4': 'CHEBI:32149', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'KCl': 'CHEBI:32588', 'NaHCO3': 'CHEBI:32139', 'KBr': 'CHEBI:32030', 'H3BO3': 'CHEBI:33118', 'SrCl2 x 6 H2O': 'CHEBI:36385', 'NaF': 'CHEBI:28741', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:J833	IP3-3 MEDIUM	0	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=833	7	7			{4796: 'Main sol. J833', 4797: 'Titanium citrate solution', 4186: 'Trace element solution', 4172: 'Selenite-tungstate solution'}	{'NaCl': 'CHEBI:26710', 'MgCl2 x 6 H2O': 'CHEBI:86345', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'NH4Cl': 'CHEBI:31206', 'KH2PO4': 'CHEBI:63036', 'KCl': 'CHEBI:32588', 'Sodium acetate x 3 H2O': 'CAS-RN:6131-90-4', 'L-Cysteine HCl x H2O': 'CHEBI:91248', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'NaHCO3': 'CHEBI:32139', 'Trace element solution': 'mediadive.solution:4186', 'Selenite-tungstate solution': 'mediadive.solution:4172', 'Vitamin solution (see Medium No. 403)': 'mediadive.ingredient:1855', 'Thiamine solution (see Medium No. 403)': 'mediadive.ingredient:1856', 'Vitamin B12 solution (see Medium No. 403)': 'mediadive.ingredient:1845', 'Ampicillin': 'CHEBI:28971', 'Titanium citrate solution': 'mediadive.solution:4797', '1,1,2-Trichloroethane': 'CHEBI:36018', 'Titanium chloride': 'CAS-RN:7550-45-0', 'Trisodium citrate x 2 H2O': 'PubChem:71474', 'HCl': 'CHEBI:17883', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'H3BO3': 'CHEBI:33118', 'MnCl2 x 4 H2O': 'CHEBI:86368', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'NiCl2 x 6 H2O': 'CHEBI:34887', 'CuCl2 x 2 H2O': 'CHEBI:86318', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', 'NaOH': 'CHEBI:32145', 'Na2SeO3 x 5 H2O': 'CHEBI:131361', 'Na2WO4 x 2 H2O': 'CHEBI:63939'}
mediadive.medium:J834	MODIFIED DESULFOVIBRIO MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=834					{4798: 'Main sol. J834'}	{}
mediadive.medium:J835	7WAY-8-7 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=835					{4799: 'Main sol. J835'}	{}
mediadive.medium:J836	8KG-4 MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=836					{4800: 'Main sol. J836'}	{}
mediadive.medium:J837	SYFAC MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=837					"{4801: 'Main sol. J837', 4221: ""Wolfe's mineral elixir""}"	"{'Sea Salt': 'mediadive.ingredient:423', ""Wolfe's mineral elixir"": 'mediadive.solution:4221', 'Yeast extract': 'CAS-RN:8013-01-2', 'Resazurin': 'CHEBI:8806', 'Distilled water': 'CHEBI:15377', 'Sodium acetate': 'CHEBI:32954', 'Sodium fumarate': 'CHEBI:115156', 'Trace vitamins (see Medium No. 197)': 'mediadive.ingredient:1784', 'NaHCO3': 'CHEBI:32139', 'Na2S x 9 H2O': 'CHEBI:76209', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'MnSO4 x n H2O': 'mediadive.ingredient:1000', 'NaCl': 'CHEBI:26710', 'FeSO4 x 7 H2O': 'CHEBI:75836', 'CoCl2 x 6 H2O': 'CHEBI:35696', 'CaCl2 x 2 H2O': 'CHEBI:86158', 'ZnSO4 x 7 H2O': 'CHEBI:32312', 'CuSO4 x 5 H2O': 'CHEBI:31440', 'AlK(SO4)2 x 12 H2O': 'CHEBI:86465', 'H3BO3': 'CHEBI:33118', 'Na2MoO4 x 2 H2O': 'CHEBI:75213', '(NH4)2Ni(SO4)2 x 6 H2O': 'CHEBI:86149', 'Na2WO4 x 2 H2O': 'CHEBI:63939', 'Na2SeO4': 'CHEBI:59160'}"
mediadive.medium:J838	MP AGAR	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=838	7	7			{4802: 'Main sol. J838'}	{'Melibiose': 'CHEBI:28053', 'Polypeptone': 'mediadive.ingredient:442', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'KCl': 'CHEBI:32588', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:J839	R2A BROTH	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=839	7.2	7.2			{4803: 'Main sol. J839'}	{'Yeast extract': 'CAS-RN:8013-01-2', 'Proteose peptone no. 3': 'CAS-RN:91079-38-8', 'Casamino acids': 'mediadive.ingredient:101', 'Glucose': 'CHEBI:17234', 'Starch': 'CHEBI:28017', 'Sodium pyruvate': 'CHEBI:50144', 'K2HPO4': 'CHEBI:131527', 'MgSO4 x 7 H2O': 'CHEBI:31795', 'Distilled water': 'CHEBI:15377'}
mediadive.medium:J840	YPM MEDIUM	1	JCM	https://www.jcm.riken.jp/cgi-bin/jcm/jcm_grmd?GRMD=840					{4804: 'Main sol. J840'}	{'Yeast extract': 'CAS-RN:8013-01-2', 'Peptone': 'CAS-RN:73049-73-7', 'Mannitol': 'CHEBI:29864', 'Agar': 'CHEBI:2509', 'Distilled water': 'CHEBI:15377'}
