original_term	term_source	chebi_id	chebi_label	chebi_formula	mapping_quality
cpd:C07865	kegg_compound	CHEBI:8769	rabeprazole sodium		high
cpd:C09539	kegg_compound	CHEBI:8770	Radiatin		high
cpd:C07228	kegg_compound	CHEBI:8772	raloxifene		high
cpd:C10398	kegg_compound	CHEBI:8773	Ramentaceone		high
cpd:C20129	kegg_compound	CHEBI:87738	(S)-warfarin		high
cpd:C10878	kegg_compound	CHEBI:8775	Randainol		high
cpd:C08512	kegg_compound	CHEBI:8778	Ranunculin		high
cpd:C10399	kegg_compound	CHEBI:8779	Rapanone		high
cpd:C05850	kegg_compound	CHEBI:8784	Reduced Vitamin K		high
cpd:C05358	kegg_compound	CHEBI:8787	Reduced azurin		high
cpd:C11386	kegg_compound	CHEBI:88	(S)-(-)-citronellol		high
cpd:C19520	kegg_compound	CHEBI:88014	Sudan IV		high
cpd:C08021	kegg_compound	CHEBI:8802	remifentanil		high
cpd:C07465	kegg_compound	CHEBI:8803	remikiren		high
cpd:C19999	kegg_compound	CHEBI:88046	cylindrospermopsin		high
cpd:C07670	kegg_compound	CHEBI:8805	Repaglinide		high
cpd:C11178	kegg_compound	CHEBI:8806	Resazurin		high
cpd:C09179	kegg_compound	CHEBI:8809	resiniferatoxin		high
cpd:C09178	kegg_compound	CHEBI:8810	Resiniferonol		high
cpd:C17660	kegg_compound	CHEBI:88102	3beta,7alpha-dihydroxy-5beta-cholan-24-oic acid		high
cpd:C10991	kegg_compound	CHEBI:8811	resmethrin		high
cpd:C10780	kegg_compound	CHEBI:8813	Retamine		high
cpd:C04104	kegg_compound	CHEBI:882	2,3-Dihydroxy-3-methylpentanoate		high
cpd:C06177	kegg_compound	CHEBI:8821	Retronecine		high
cpd:C10364	kegg_compound	CHEBI:8822	Retrorsine		high
cpd:C03599	kegg_compound	CHEBI:88237	CDP-3,6-dideoxy-alpha-D-mannose		high
cpd:C10288	kegg_compound	CHEBI:8824	trans-rhaponticin		high
cpd:C02330	kegg_compound	CHEBI:88243	UDP-beta-L-iduronic acid		high
cpd:C10401	kegg_compound	CHEBI:8825	Rhein		high
cpd:C09986	kegg_compound	CHEBI:8826	Rhexifoline		high
cpd:C09714	kegg_compound	CHEBI:8827	Rhipocephalin		high
cpd:C11190	kegg_compound	CHEBI:8828	rhodamine 123		high
cpd:C07280	kegg_compound	CHEBI:8830	rhodanine		high
cpd:C09965	kegg_compound	CHEBI:8832	Rhododendrin		high
cpd:C09180	kegg_compound	CHEBI:8833	Rhodojaponin IV		high
cpd:C08610	kegg_compound	CHEBI:8835	Rhodoxanthin		high
cpd:C05149	kegg_compound	CHEBI:88353	bryostatin 1		high
cpd:C09619	kegg_compound	CHEBI:8836	Rhoeadine		high
cpd:C10781	kegg_compound	CHEBI:8837	Rhombifoline		high
cpd:C10735	kegg_compound	CHEBI:8839	Ribalinium		high
cpd:C08728	kegg_compound	CHEBI:8851	Riccionidin A		high
cpd:C01362	kegg_compound	CHEBI:8852	Ricin		high
cpd:C09540	kegg_compound	CHEBI:8856	Ridentin		high
cpd:C11120	kegg_compound	CHEBI:8862	Rilmenidine		high
cpd:C07937	kegg_compound	CHEBI:8863	Riluzole		high
cpd:C08094	kegg_compound	CHEBI:8865	Rimantadine hydrochloride		high
cpd:C10952	kegg_compound	CHEBI:8866	rimsulfuron		high
cpd:C10378	kegg_compound	CHEBI:8867	Rinderine		high
cpd:C08233	kegg_compound	CHEBI:8869	Risedronic acid		high
cpd:C09715	kegg_compound	CHEBI:8870	Rishitin		high
cpd:C07239	kegg_compound	CHEBI:8872	ritodrine		high
cpd:C11766	kegg_compound	CHEBI:8874	rivastigmine		high
cpd:C10177	kegg_compound	CHEBI:8876	robinetin		high
cpd:C10239	kegg_compound	CHEBI:8877	Robinetinidol-(4alpha->8)-catechin-(6->4alpha)-robinetinidol		high
cpd:C10178	kegg_compound	CHEBI:8878	robinin		high
cpd:C10922	kegg_compound	CHEBI:888	2,3-disulfanylpropane-1-sulfonic acid		high
cpd:C09966	kegg_compound	CHEBI:8880	Robustadial A		high
cpd:C10179	kegg_compound	CHEBI:8881	robustaflavone		high
cpd:C09968	kegg_compound	CHEBI:8882	Robustaol A		high
cpd:C10736	kegg_compound	CHEBI:8883	robustine		high
cpd:C07556	kegg_compound	CHEBI:8884	rocuronium		high
cpd:C09624	kegg_compound	CHEBI:8886	rodiasine		high
cpd:C07590	kegg_compound	CHEBI:8887	rofecoxib		high
cpd:C07564	kegg_compound	CHEBI:8888	ropinirole		high
cpd:C07532	kegg_compound	CHEBI:8890	(S)-ropivacaine		high
cpd:C09716	kegg_compound	CHEBI:8891	Roridin A		high
cpd:C08729	kegg_compound	CHEBI:8893	rosinidin		high
cpd:C10380	kegg_compound	CHEBI:8896	Rosmarinine		high
cpd:C10525	kegg_compound	CHEBI:8898	rotenonone		high
cpd:C10721	kegg_compound	CHEBI:8899	rottlerin		high
cpd:C06305	kegg_compound	CHEBI:89	(-)-camphene		high
cpd:C09896	kegg_compound	CHEBI:8900	Rotundifolone		high
cpd:C08973	kegg_compound	CHEBI:8901	Rotundioside B		high
cpd:C09237	kegg_compound	CHEBI:8903	Roxburghine B		high
cpd:C09182	kegg_compound	CHEBI:8904	Royleanone		high
cpd:C08611	kegg_compound	CHEBI:8907	rubixanthin		high
cpd:C09047	kegg_compound	CHEBI:8908	rubrofusarin		high
cpd:C11240	kegg_compound	CHEBI:8909	Rufloxacin		high
cpd:C11823	kegg_compound	CHEBI:891	2,3-Ene acid		high
cpd:C09717	kegg_compound	CHEBI:8910	Rugosal		high
cpd:C10240	kegg_compound	CHEBI:8911	Rugosin D		high
cpd:C20448	kegg_compound	CHEBI:89118	5-hydroxymethyl-2-furoic acid		high
cpd:C09634	kegg_compound	CHEBI:8912	Rugosinone		high
cpd:C08909	kegg_compound	CHEBI:8913	Ruscogenin		high
cpd:C08510	kegg_compound	CHEBI:8914	Ruscopine		high
cpd:C08910	kegg_compound	CHEBI:8915	Ruscoside		high
cpd:C10169	kegg_compound	CHEBI:8916	Ruspolinone		high
cpd:C10738	kegg_compound	CHEBI:8917	Rutacridone		high
cpd:C10739	kegg_compound	CHEBI:8918	Rutacridone epoxide		high
cpd:C08779	kegg_compound	CHEBI:8919	Rutaevin		high
cpd:C09308	kegg_compound	CHEBI:8920	Rutamarin		high
cpd:C09238	kegg_compound	CHEBI:8922	Rutecarpine		high
cpd:C08705	kegg_compound	CHEBI:8925	ryanodine		high
cpd:C11175	kegg_compound	CHEBI:8927	S-(2,4-dinitrophenyl)glutathione		high
cpd:C11315	kegg_compound	CHEBI:8932	S-(4-Azidophenacyl)glutathione		high
cpd:C04264	kegg_compound	CHEBI:8934	(4-bromophenylsulfanyl)pyruvic acid		high
cpd:C11304	kegg_compound	CHEBI:8937	S-(PGA1)-glutathione		high
cpd:C11035	kegg_compound	CHEBI:8939	flumioxazin		high
cpd:C11128	kegg_compound	CHEBI:894	2,4,5-Tribromo-1-(4-chlorobenzoyl)imidazole		high
cpd:C19644	kegg_compound	CHEBI:89400	stigmastanol		high
cpd:C04425	kegg_compound	CHEBI:8944	S-adenosyl-4-methylthio-2-oxobutanoic acid		high
cpd:C11303	kegg_compound	CHEBI:8955	S-Decyl GSH		high
cpd:C05526	kegg_compound	CHEBI:8959	S-Glutathionyl-L-cysteine		high
cpd:C16041	kegg_compound	CHEBI:89656	Leu-enkephalin		high
cpd:C11739	kegg_compound	CHEBI:8976	SB 200646		high
cpd:C11740	kegg_compound	CHEBI:8977	SB 206553		high
cpd:C11741	kegg_compound	CHEBI:8978	SB 221284		high
cpd:C11742	kegg_compound	CHEBI:8979	SB 228357		high
cpd:C11743	kegg_compound	CHEBI:8980	SB 243213		high
cpd:C10969	kegg_compound	CHEBI:8981	SC-1271		high
cpd:C11706	kegg_compound	CHEBI:8982	SC-57666		high
cpd:C11705	kegg_compound	CHEBI:8983	SC-58125		high
cpd:C11166	kegg_compound	CHEBI:8984	sodium dodecyl sulfate		high
sodium dodecyl sulfate	bacdive_metabolite	CHEBI:8984	sodium dodecyl sulfate		high
cpd:C11213	kegg_compound	CHEBI:8985	SDZ PSC 833		high
cpd:C10970	kegg_compound	CHEBI:8986	Benalfocin		high
cpd:C11799	kegg_compound	CHEBI:8987	SK&F 91581		high
cpd:C11173	kegg_compound	CHEBI:8988	SN-38		high
cpd:C11366	kegg_compound	CHEBI:8989	SN-38 carboxylate		high
cpd:C11376	kegg_compound	CHEBI:8990	SN38 glucuronide		high
cpd:C11375	kegg_compound	CHEBI:8991	SN38 glucuronide carboxylate form		high
cpd:C10490	kegg_compound	CHEBI:8994	safrole		high
cpd:C08458	kegg_compound	CHEBI:8995	Safynol		high
cpd:C08975	kegg_compound	CHEBI:8996	Saikosaponin A		high
cpd:C08976	kegg_compound	CHEBI:8997	Saikosaponin BK1		high
cpd:C08974	kegg_compound	CHEBI:8998	sainfuran		high
cpd:C09324	kegg_compound	CHEBI:9	(+)-Adlumine		high
cpd:C09727	kegg_compound	CHEBI:90	(-)-epicatechin		high
cpd:C06188	kegg_compound	CHEBI:9003	salicin 6-phosphate		high
cpd:C07588	kegg_compound	CHEBI:9008	salicyluric acid		high
cpd:C06046	kegg_compound	CHEBI:9009	Salidroside		high
cpd:C20969	kegg_compound	CHEBI:90099	carboxyphosphoric acid		high
cpd:C09974	kegg_compound	CHEBI:901	2,4,8-Trihydroxy-1-tetralone		high
cpd:C11771	kegg_compound	CHEBI:9010	Salmefamol		high
cpd:C07241	kegg_compound	CHEBI:9011	salmeterol		high
cpd:C20123	kegg_compound	CHEBI:90124	dibromoacetic acid		high
4-Nitrophenyl 6-O-phosphono-beta-D-galactosid	bacdive_api	CHEBI:90128	4-nitrophenyl 6-O-phosphono-beta-D-galactoside		high
cpd:C09542	kegg_compound	CHEBI:9013	Salonitenolide		high
o-nitrophenyl-beta-D-galactopyranosid	bacdive_api	CHEBI:90144	2-nitrophenyl beta-D-galactoside		high
cpd:C11744	kegg_compound	CHEBI:9016	arsphenamine		high
cpd:C11930	kegg_compound	CHEBI:90167	dTDP-2,3-dehydro-2,6-dideoxy-4-keto-alpha-D-glucose		high
cpd:C10492	kegg_compound	CHEBI:9017	Salvianolic acid A		high
cpd:C08781	kegg_compound	CHEBI:9018	Samaderin A		high
cpd:C09310	kegg_compound	CHEBI:9019	Samidin		high
cpd:C02111	kegg_compound	CHEBI:902	2,4-DIoxo acid		high
cpd:C09834	kegg_compound	CHEBI:9020	Sanggenon C		high
cpd:C16862	kegg_compound	CHEBI:90205	plitidepsin		high
cpd:C09835	kegg_compound	CHEBI:9021	Sanggenon D		high
cpd:C15980	kegg_compound	CHEBI:90222	(S)-2-methylbutanoyl-CoA		high
cpd:C09544	kegg_compound	CHEBI:9023	santamarin		high
cpd:C20121	kegg_compound	CHEBI:90236	(2E,6E)-farnesyl monophosphate		high
cpd:C10180	kegg_compound	CHEBI:9024	santin		high
cpd:C08634	kegg_compound	CHEBI:9025	Sapelin A		high
cpd:C08977	kegg_compound	CHEBI:9027	Saponoside D		high
cpd:C10493	kegg_compound	CHEBI:9031	Sarisan		high
cpd:C08878	kegg_compound	CHEBI:9032	Sarmentoloside		high
cpd:C08340	kegg_compound	CHEBI:9033	Sarmentosin		high
cpd:C08341	kegg_compound	CHEBI:9034	Sarmentosin epoxide		high
cpd:C09969	kegg_compound	CHEBI:9035	Sarothralin		high
cpd:C09239	kegg_compound	CHEBI:9036	sarpagine		high
cpd:C10383	kegg_compound	CHEBI:9037	Sarracine		high
cpd:C08911	kegg_compound	CHEBI:9038	Sarsaparilloside		high
cpd:C08912	kegg_compound	CHEBI:9039	Sarsasapogenin 3-O-4G-rhamnosylsophoroside		high
cpd:C10013	kegg_compound	CHEBI:9040	Sativanine B		high
cpd:C10879	kegg_compound	CHEBI:9041	Saucernetin		high
cpd:C09547	kegg_compound	CHEBI:9042	Saupirin		high
L-cystyl-2-naphthylamide	bacdive_api	CHEBI:90426	L-cysteine 2-naphthylamide		high
cpd:C09895	kegg_compound	CHEBI:9043	Sauroxine		high
cpd:C10880	kegg_compound	CHEBI:9044	savinin		high
cpd:C10527	kegg_compound	CHEBI:9045	Sayanedine		high
cpd:C09798	kegg_compound	CHEBI:9046	Scandoside methyl ester		high
cpd:C10181	kegg_compound	CHEBI:9047	schaftoside		high
cpd:C10881	kegg_compound	CHEBI:9048	Schisantherin A		high
cpd:C08839	kegg_compound	CHEBI:9049	Schottenol		high
cpd:C10182	kegg_compound	CHEBI:9050	sciadopitysin		high
cpd:C09183	kegg_compound	CHEBI:9053	sclareol		high
cpd:C09721	kegg_compound	CHEBI:9054	Sclerosporin		high
cpd:C09311	kegg_compound	CHEBI:9055	scoparone		high
cpd:C10866	kegg_compound	CHEBI:9059	Scopoline		high
cpd:C09548	kegg_compound	CHEBI:9060	Scorpioidin		high
cpd:C10183	kegg_compound	CHEBI:9061	scullcapflavone II		high
cpd:C10184	kegg_compound	CHEBI:9062	scutellarein		high
cpd:C10014	kegg_compound	CHEBI:9063	Scutianine F		high
cpd:C05691	kegg_compound	CHEBI:9066	L-adenosylselenomethionine		high
cpd:C20220	kegg_compound	CHEBI:90724	AM-251		high
cpd:C11674	kegg_compound	CHEBI:9074	Secogalioside		high
cpd:C01957	kegg_compound	CHEBI:9075	Secologanate		high
cpd:C10614	kegg_compound	CHEBI:9079	Securinine		high
cpd:C06222	kegg_compound	CHEBI:9082	sedoheptulose 1-phosphate		high
cpd:C09722	kegg_compound	CHEBI:9084	Seiricardine A		high
cpd:C09897	kegg_compound	CHEBI:9085	Selagine		high
cpd:C07245	kegg_compound	CHEBI:9086	(-)-selegiline		high
cpd:C06210	kegg_compound	CHEBI:90886	2-hydroxy-6-oxo-2,4-heptadienoic acid		high
cpd:C05698	kegg_compound	CHEBI:9096	L-selenohomocysteine		high
cpd:C05336	kegg_compound	CHEBI:9100	Sem-tRNA(Met)		high
cpd:C17797	kegg_compound	CHEBI:91024	astragaloside I		high
cpd:C17798	kegg_compound	CHEBI:91026	astragaloside II		high
cpd:C11755	kegg_compound	CHEBI:91030	epithienamycin E		high
cpd:C09240	kegg_compound	CHEBI:9104	Sempervirine		high
cpd:C10386	kegg_compound	CHEBI:9105	Senaetnine		high
cpd:C10388	kegg_compound	CHEBI:9106	Senampeline A		high
cpd:C06176	kegg_compound	CHEBI:9107	senecionine		high
cpd:C10391	kegg_compound	CHEBI:9108	seneciphylline		high
cpd:C10393	kegg_compound	CHEBI:9109	Senecivernine		high
cpd:C08978	kegg_compound	CHEBI:9110	senegin II		high
cpd:C10396	kegg_compound	CHEBI:9111	Senkirkine		high
cpd:C10404	kegg_compound	CHEBI:9112	sennoside A		high
cpd:C08706	kegg_compound	CHEBI:9114	Septentrionine		high
cpd:C08782	kegg_compound	CHEBI:9115	Sergeolide		high
cpd:C16085	kegg_compound	CHEBI:9118	sermorelin		high
cpd:C09241	kegg_compound	CHEBI:9119	serpentine		high
cpd:C09899	kegg_compound	CHEBI:9120	Serratanidine		high
cpd:C09901	kegg_compound	CHEBI:9121	Serratine		high
cpd:C07567	kegg_compound	CHEBI:9122	sertindole		high
cpd:C07246	kegg_compound	CHEBI:9123	sertraline		high
cpd:C10832	kegg_compound	CHEBI:9126	Sesamol		high
cpd:C20341	kegg_compound	CHEBI:91260	disodium malate		high
cpd:C10883	kegg_compound	CHEBI:9127	Sesamolinol		high
cpd:C10884	kegg_compound	CHEBI:9128	Sesartemin		high
cpd:C07520	kegg_compound	CHEBI:9130	sevoflurane		high
cpd:C10185	kegg_compound	CHEBI:9131	sexangularetin		high
cpd:C10615	kegg_compound	CHEBI:9132	Shihunine		high
cpd:C09184	kegg_compound	CHEBI:9135	Shikodonin		high
cpd:C09725	kegg_compound	CHEBI:9136	Shiromodiol diacetate		high
cpd:C07247	kegg_compound	CHEBI:9137	sibutramine		high
cpd:C08600	kegg_compound	CHEBI:9138	silandrin		high
cpd:C07259	kegg_compound	CHEBI:9139	sildenafil		high
cpd:C06710	kegg_compound	CHEBI:9141	silver(0)		high
cpd:C08717	kegg_compound	CHEBI:9143	silychristin		high
cpd:C07610	kegg_compound	CHEBI:9144	silibinin		high
cpd:C07261	kegg_compound	CHEBI:9147	octamethyltrisiloxane		high
cpd:C10885	kegg_compound	CHEBI:9149	Simplexoside		high
cpd:C06201	kegg_compound	CHEBI:915	2,4-dihydroxyhept-2-enedioic acid		high
simvastatin	bacdive_metabolite	CHEBI:9150	simvastatin		high
cpd:C08426	kegg_compound	CHEBI:9151	Sinalbin		high
cpd:C10186	kegg_compound	CHEBI:9159	sinensetin		high
cpd:C03730	kegg_compound	CHEBI:9161	Single-stranded nucleotide		high
cpd:C08427	kegg_compound	CHEBI:9162	sinigrin(1-)		high
cpd:C09643	kegg_compound	CHEBI:9163	Sinomenine		high
cpd:C09733	kegg_compound	CHEBI:9164	Sirenin		high
cpd:C10617	kegg_compound	CHEBI:9165	Sirodesmin H		high
cpd:C07909	kegg_compound	CHEBI:9168	sirolimus		high
cpd:C00494	kegg_compound	CHEBI:9169	sisomycin		high
sisomycin	bacdive_metabolite	CHEBI:9169	sisomycin		high
cpd:C08313	kegg_compound	CHEBI:9171	skatole		high
cpd:C10740	kegg_compound	CHEBI:9172	Skimmianine		high
cpd:C06185	kegg_compound	CHEBI:9173	slaframine		high
cpd:C08241	kegg_compound	CHEBI:9176	Sodium 2-O-L-rhamnopyranosyl-4-deoxy-alpha-L-threo-hex-4-eno-pyranosiduronate		high
cpd:C11171	kegg_compound	CHEBI:9177	sodium deoxycholate		high
cpd:C07695	kegg_compound	CHEBI:9179	sodium nitroprusside dihydrate		high
cpd:C07587	kegg_compound	CHEBI:9180	Sodium salicylate		high
cpd:C08171	kegg_compound	CHEBI:9182	Sodium thiosalicylate		high
cpd:C10529	kegg_compound	CHEBI:9183	sojagol		high
cpd:C10818	kegg_compound	CHEBI:9184	Solacapine		high
cpd:C10819	kegg_compound	CHEBI:9185	Solamargine		high
cpd:C10820	kegg_compound	CHEBI:9188	solanine		high
cpd:C10821	kegg_compound	CHEBI:9189	Solanocapsine		high
cpd:C10822	kegg_compound	CHEBI:9190	solasodine		high
cpd:C10824	kegg_compound	CHEBI:9191	Solasonine		high
cpd:C09737	kegg_compound	CHEBI:9192	solavetivone		high
cpd:C11317	kegg_compound	CHEBI:9194	Solutol HS 15		high
cpd:C07494	kegg_compound	CHEBI:9195	Soman		high
cpd:C08707	kegg_compound	CHEBI:9196	Songorine		high
cpd:C10782	kegg_compound	CHEBI:9198	Sophoramine		high
cpd:C08719	kegg_compound	CHEBI:9199	sophoranone		high
cpd:C11359	kegg_compound	CHEBI:92	(-)-hygrine		high
cpd:C11006	kegg_compound	CHEBI:920	2,4-dinitrotoluene		high
cpd:C11300	kegg_compound	CHEBI:9200	soraphen A		high
cpd:C09186	kegg_compound	CHEBI:9205	Sorgolactone		high
cpd:C08784	kegg_compound	CHEBI:9208	Soularubinone		high
cpd:C08980	kegg_compound	CHEBI:9209	soyasapogenol B		high
cpd:C08982	kegg_compound	CHEBI:9210	Soyasaponin A1		high
cpd:C08983	kegg_compound	CHEBI:9211	soyasaponin I		high
cpd:C07662	kegg_compound	CHEBI:9212	sparfloxacin		high
sparfloxacin	bacdive_metabolite	CHEBI:9212	sparfloxacin		high
cpd:C09048	kegg_compound	CHEBI:9213	Spathelia bischromene		high
cpd:C09799	kegg_compound	CHEBI:9214	Specionin		high
cpd:C02078	kegg_compound	CHEBI:9215	spectinomycin		high
spectinomycin	bacdive_metabolite	CHEBI:9215	spectinomycin		high
cpd:C11619	kegg_compound	CHEBI:9216	spectinomycin dihydrochloride		high
cpd:C10496	kegg_compound	CHEBI:9220	Sphagnum acid		high
cpd:C09551	kegg_compound	CHEBI:9227	Spicatin		high
cpd:C08984	kegg_compound	CHEBI:9228	Spinasaponin A		high
cpd:C08809	kegg_compound	CHEBI:9229	Spinoside A		high
cpd:C11054	kegg_compound	CHEBI:9230	spinosyn A		high
cpd:C11055	kegg_compound	CHEBI:9231	spinosyn B		high
cpd:C11056	kegg_compound	CHEBI:9232	spinosyn D		high
cpd:C08708	kegg_compound	CHEBI:9234	Spiradine A		high
cpd:C08709	kegg_compound	CHEBI:9235	Spiramine A		high
cpd:C08710	kegg_compound	CHEBI:9237	Spirasine I		high
cpd:C08711	kegg_compound	CHEBI:9238	Spiredine		high
cpd:C06986	kegg_compound	CHEBI:9239	Spirodilactone		high
cpd:C09903	kegg_compound	CHEBI:9240	spirolucidine		high
cpd:C07310	kegg_compound	CHEBI:9241	spironolactone		high
cpd:C11124	kegg_compound	CHEBI:9242	spiroxamine		high
cpd:C10618	kegg_compound	CHEBI:9243	sporidesmin A		high
cpd:C09188	kegg_compound	CHEBI:9244	Spruceanol		high
cpd:C08545	kegg_compound	CHEBI:9246	Squamocin		high
cpd:C07311	kegg_compound	CHEBI:9249	stanozolol		high
cpd:C08712	kegg_compound	CHEBI:9250	Staphidine		high
cpd:C10886	kegg_compound	CHEBI:9259	Steganacin		high
cpd:C11691	kegg_compound	CHEBI:9260	15alpha-stemmadenine		high
cpd:C08366	kegg_compound	CHEBI:9261	sterculic acid		high
cpd:C02195	kegg_compound	CHEBI:9270	Steryl sulfate		high
cpd:C09189	kegg_compound	CHEBI:9271	stevioside		high
cpd:C06047	kegg_compound	CHEBI:9274	Stizolobate		high
cpd:C06048	kegg_compound	CHEBI:9275	Stizolobinate		high
cpd:C09552	kegg_compound	CHEBI:9276	Stramonin B		high
cpd:C03433	kegg_compound	CHEBI:9278	streptamine 4-phosphate		high
cpd:C03177	kegg_compound	CHEBI:9279	streptamine 5-phosphate		high
cpd:C07655	kegg_compound	CHEBI:9283	streptobiosamine		high
cpd:C02081	kegg_compound	CHEBI:9287	streptonigrin		high
cpd:C07313	kegg_compound	CHEBI:9288	streptozocin		high
cpd:C05923	kegg_compound	CHEBI:929	2,5-diamino-6-ribosylamino-4(3H)pyrimidinone 5'-triphosphate		high
cpd:C09190	kegg_compound	CHEBI:9290	strigol		high
cpd:C10867	kegg_compound	CHEBI:9291	Strobamine		high
cpd:C09939	kegg_compound	CHEBI:9292	strobopinin		high
cpd:C09971	kegg_compound	CHEBI:9294	Stypandrol		high
cpd:C10887	kegg_compound	CHEBI:9295	styraxin		high
cpd:C10497	kegg_compound	CHEBI:9299	Subaphyllin		high
cpd:C10152	kegg_compound	CHEBI:93	(-)-Hygroline		high
cpd:C08278	kegg_compound	CHEBI:9300	suberic acid		high
suberic acid	chemicals_sssom	CHEBI:9300	suberic acid		medium
cpd:C07273	kegg_compound	CHEBI:9307	succinimide		high
cpd:C11711	kegg_compound	CHEBI:9308	Succinyl proline		high
cpd:C11745	kegg_compound	CHEBI:9309	N-succinylsulfathiazole		high
cpd:C07314	kegg_compound	CHEBI:9313	Sucralfate		high
cpd:C08022	kegg_compound	CHEBI:9316	sufentanil		high
cpd:C07770	kegg_compound	CHEBI:9321	sulbactam		high
cpd:C14001	kegg_compound	CHEBI:9321	sulbactam		high
sulbactam	bacdive_metabolite	CHEBI:9321	sulbactam		high
cpd:C11170	kegg_compound	CHEBI:9322	sulbenicillin		high
cpd:C08076	kegg_compound	CHEBI:9325	sulconazole		high
cpd:C08051	kegg_compound	CHEBI:9327	sulfacetamide sodium anhydrous		high
cpd:C07658	kegg_compound	CHEBI:9328	sulfadiazine		high
cpd:C07630	kegg_compound	CHEBI:9329	sulfadoxine		high
cpd:C08050	kegg_compound	CHEBI:9331	sulfamethizole		high
sulfamethizole	bacdive_metabolite	CHEBI:9331	sulfamethizole		high
cpd:C07315	kegg_compound	CHEBI:9332	sulfamethoxazole		high
sulfamethoxazole	bacdive_metabolite	CHEBI:9332	sulfamethoxazole		high
cpd:C07316	kegg_compound	CHEBI:9334	sulfasalazine		high
cpd:C07659	kegg_compound	CHEBI:9336	phthalylsulfathiazole		high
cpd:C11169	kegg_compound	CHEBI:9337	sulfathiazole		high
sulfathiazole	bacdive_metabolite	CHEBI:9337	sulfathiazole		high
cpd:C11125	kegg_compound	CHEBI:9339	sulfentrazone		high
cpd:C01615	kegg_compound	CHEBI:9341	sulfinate		high
cpd:C07317	kegg_compound	CHEBI:9342	sulfinpyrazone		high
cpd:C11301	kegg_compound	CHEBI:9347	sulfoglycolithocholic acid		high
cpd:C10955	kegg_compound	CHEBI:9348	sulfometuron methyl		high
cpd:C11142	kegg_compound	CHEBI:9349	sulfonyldimethane		high
cpd:C01531	kegg_compound	CHEBI:9352	sulindac		high
cpd:C08730	kegg_compound	CHEBI:9355	sulfuretin		high
cpd:C11708	kegg_compound	CHEBI:9356	Sultopride		high
cpd:C10532	kegg_compound	CHEBI:9358	Sumatrol		high
cpd:C10400	kegg_compound	CHEBI:9360	Supinidine		high
cpd:C10403	kegg_compound	CHEBI:9361	Supinine		high
cpd:C07320	kegg_compound	CHEBI:9362	suprofen		high
cpd:C10888	kegg_compound	CHEBI:9365	Surinamensin		high
cpd:C10173	kegg_compound	CHEBI:9367	swainsonine		high
cpd:C10091	kegg_compound	CHEBI:9368	swerchirin		high
cpd:C10187	kegg_compound	CHEBI:9369	swertiajaponin		high
cpd:C09800	kegg_compound	CHEBI:9370	Swertiamarin		high
cpd:C10092	kegg_compound	CHEBI:9371	swertianin		high
cpd:C10741	kegg_compound	CHEBI:9373	Swietenidin B		high
cpd:C10408	kegg_compound	CHEBI:9374	Symlandine		high
cpd:C10409	kegg_compound	CHEBI:9375	symphytine		high
cpd:C09192	kegg_compound	CHEBI:9377	Synaptolepis factor K1		high
cpd:C01533	kegg_compound	CHEBI:9380	syringin		high
cpd:C17517	kegg_compound	CHEBI:9380	syringin		high
cpd:C09738	kegg_compound	CHEBI:9381	T-2 toxin		high
cpd:C11072	kegg_compound	CHEBI:9383	THTA		high
cpd:C11074	kegg_compound	CHEBI:9384	THTC		high
cpd:C09242	kegg_compound	CHEBI:9385	Tabernamine		high
cpd:C09274	kegg_compound	CHEBI:9386	Tabernanthine		high
cpd:C08635	kegg_compound	CHEBI:9388	Taccalonolide A		high
cpd:C09554	kegg_compound	CHEBI:9390	Tagitinin F		high
cpd:C11751	kegg_compound	CHEBI:9391	talampicillin		high
cpd:C13978	kegg_compound	CHEBI:9391	talampicillin		high
cpd:C08713	kegg_compound	CHEBI:9392	Talatizamine		high
cpd:C09556	kegg_compound	CHEBI:9394	Tamaulipin A		high
cpd:C10189	kegg_compound	CHEBI:9395	tambulin		high
cpd:C07124	kegg_compound	CHEBI:9398	tamsulosin		high
cpd:C10190	kegg_compound	CHEBI:9400	tangeretin		high
cpd:C08636	kegg_compound	CHEBI:9401	taraxasterol		high
cpd:C08637	kegg_compound	CHEBI:9402	taraxerol		high
cpd:C11654	kegg_compound	CHEBI:9403	Tarennoside		high
cpd:C07574	kegg_compound	CHEBI:9405	tartrazine		high
cpd:C05465	kegg_compound	CHEBI:9407	taurochenodeoxycholate		high
cpd:C05463	kegg_compound	CHEBI:9410	taurodeoxycholic acid		high
cpd:C05372	kegg_compound	CHEBI:9414	Tautomycin		high
cpd:C09967	kegg_compound	CHEBI:9416	(+)-taxifolin 3-O-acetate		high
cpd:C10619	kegg_compound	CHEBI:9417	Taxine A		high
cpd:C09194	kegg_compound	CHEBI:9419	Taxodione		high
