# curie_map:
#   CHEBI: "http://purl.obolibrary.org/obo/CHEBI_"
#   FOODON: "http://purl.obolibrary.org/obo/FOODON_"
#   UBERON: "http://purl.obolibrary.org/obo/UBERON_"
#   ENVO: "http://purl.obolibrary.org/obo/ENVO_"
#   NCIT: "http://purl.obolibrary.org/obo/NCIT_"
#   MICRO: "http://purl.obolibrary.org/obo/MICRO_"
#   mesh: "http://id.nlm.nih.gov/mesh/"
#   BTO: "http://purl.obolibrary.org/obo/BTO_"
#   kgmicrobe.compound: "https://w3id.org/kg-microbe/compound/"
#   kgmicrobe.ingredient: "https://w3id.org/kg-microbe/ingredient/"
#   cas: "https://commonchemistry.cas.org/detail?cas_rn="
#   registry: "https://w3id.org/kg-microbe/registry/"
#   MIM: "https://github.com/CultureBotAI/MediaIngredientMech/blob/main/data/ingredients/mapped/"
#   obo: "http://purl.obolibrary.org/obo/"
#   kgm: "https://w3id.org/kg-microbe/"
#   semapv: "https://w3id.org/semapv/vocab/"
#   skos: "http://www.w3.org/2004/02/skos/core#"
#   orcid: "https://orcid.org/"
#   cbclaw: "https://github.com/culturebotai/culturebotai-claw/blob/main/"
# license: "https://creativecommons.org/publicdomain/zero/1.0/"
# mapping_set_id: "https://w3id.org/sssom/mappings/culturebotai_mim_ingredient"
# mapping_set_version: "2026-09-06"
# mapping_set_description: "Canonical MediaIngredientMech → ingredient-ontology mappings (CHEBI + FOODON; UBERON/ENVO when populated). One row per mapped MIM ingredient record. Per-row object_source distinguishes ontologies. Predicate is skos:exactMatch by default; narrowMatch/broadMatch/closeMatch where residual-P2.5 triage found a specificity or symmetry difference, or where mapping_quality != EXACT_MATCH. The `source` extension column records the upstream origin (MIM evidence + kg-microbe source pipeline, CHEBI only)."
# mapping_date: "2026-09-06"
# creator_id:
#   - "orcid:0000-0001-8175-045X"
# subject_source: "MIM:ingredients"
# extension_definitions:
#   - slot_name: source
#     property: "cbclaw:provenance-source"
#     type_hint: "xsd:string"
#   - slot_name: validation_method
#     property: "cbclaw:validation-method"
#     type_hint: "xsd:string"
subject_id	subject_label	predicate_id	object_id	object_label	object_source	mapping_justification	source	mapping_date	confidence	comment	other	validation_method
MIM:Picolinic_Acid	Picolinic acid	skos:exactMatch	CHEBI:28747	picolinic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		PYRIDINE-2-CARBOXYLIC ACID|CAS:98-98-6	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Picropodophyllin	Picropodophyllin	skos:exactMatch	CHEBI:75251	picropodophyllotoxin	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-08-24	0.9		(5R,5aS,8aR,9R)-9-hydroxy-5-(3,4,5-trimethoxyphenyl)-5,8,8a,9-tetrahydrofuro[3',4':6,7]naphtho[2,3-d][1,3]dioxol-6(5aH)-one|CAS:477-47-4	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Picrotoxinin	Picrotoxinin	skos:exactMatch	CHEBI:8206	picrotoxinin	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		(1R,3R,5S,8S,9R,12S,13R,14R)-1-hydroxy-13-methyl-14-(prop-1-en-2-yl)-4,7,10-trioxapentacyclo[6.4.1.1(9,12).0(3,5).0(5,13)]tetradecane-6,11-dione|CAS:17617-45-7	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Piericidin	Piericidin	skos:exactMatch	kgmicrobe.compound:piericidin	Piericidin	kgm:compound	semapv:ManualMappingCuration	MIM:kg-microbe metatraits unmapped_compounds.tsv|MIM:curator=mediaingredientmech-agentic-curation	2026-05-10	0.9			none|UNKNOWN_TERM|2026-07-07
MIM:Pimelic_Acid	Pimelic acid	skos:exactMatch	CHEBI:30531	pimelic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		heptanedioic acid|CAS:111-16-0	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Pimpinellin	Pimpinellin	skos:exactMatch	CHEBI:8213	Pimpinellin	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		CAS:131-12-4	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Pinene	pinene	skos:exactMatch	CHEBI:17187	pinene	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		alpha-Pinene|CAS:80-56-8	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Piperacillin	Piperacillin	skos:exactMatch	CHEBI:8232	piperacillin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=classify_ingredient_type|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=review-ingredients]|kgm:primary_mappings[bacdive_metabolite]|kgm:primary_mappings[kegg_compound]	2026-08-13	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Piperacillin_Sodium_Salt	Piperacillin sodium salt	skos:exactMatch	CHEBI:8233	piperacillin sodium	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=regrade_synonym_matches|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[kegg_compound]	2026-08-24	0.9		sodium 6beta-{(2R)-2-[(4-ethyl-2,3-dioxopiperazin-1-yl)carboxamido]-2-phenylacetamido}-2,2-dimethylpenam-3alpha-carboxylate|CAS:59703-84-3	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Piperic_Acid	Piperic acid	skos:narrowMatch	mesh:C017637	piperic acid	registry:mesh	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:MESH via OLS (label-exact)|MIM:curator=backfill_parent_terms	2026-05-02	0.9			none|UNKNOWN_TERM|2026-07-07
MIM:Piperic_Acid	Piperic acid	skos:exactMatch	cas:5285-18-7	Piperic acid	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:MESH via OLS (label-exact)|MIM:curator=backfill_parent_terms	2026-05-02	0.99	Registry/identity row preserving cas:5285-18-7 alongside parent mesh:C017637.	CAS:5285-18-7	none|UNKNOWN_TERM|2026-07-07
MIM:Piperic_Acid	Piperic acid	skos:exactMatch	kgmicrobe.compound:piperic_acid	Piperic acid	kgm:compound	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:MESH via OLS (label-exact)|MIM:curator=backfill_parent_terms	2026-05-02	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:piperic_acid alongside parent mesh:C017637.	CAS:5285-18-7	none|UNKNOWN_TERM|2026-07-07
MIM:Piperine	Piperine	skos:exactMatch	CHEBI:28821	piperine	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		1-[(2E,4E)-5-(1,3-benzodioxol-5-yl)penta-2,4-dienoyl]piperidine|CAS:94-62-2	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Pipes	PIPES	skos:exactMatch	CHEBI:39033	PIPES	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureMech|MIM:curator=refresh_occurrence_statistics|kgm:culturebotai_reviewed|kgm:mediadive_compounds|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=extract_roles_from_synonyms]|kgm:mediaingredientmech_reviewed[curator=fetch_cas_rn_from_pubchem]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-08-27	0.99		CAS:5625-37-6	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Piplartine	Piplartine	skos:exactMatch	CHEBI:8241	Piplartine	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		CAS:20069-09-4	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Planctomyces_mineral_salts	Planctomyces_mineral_salts	skos:exactMatch	kgmicrobe.ingredient:planctomyces_mineral_salts	Planctomyces_mineral_salts	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped	2026-08-06	0.9			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:Planctomyces_trace_element_solution	Planctomyces_trace_element_solution	skos:exactMatch	kgmicrobe.ingredient:planctomyces_trace_element_solution	Planctomyces_trace_element_solution	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped	2026-08-06	0.9			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:Planctomyces_vitamin_mix	Planctomyces_vitamin_mix	skos:exactMatch	kgmicrobe.ingredient:planctomyces_vitamin_mix	Planctomyces_vitamin_mix	kgm:ingredient	semapv:ManualMappingCuration	MIM:MIM curation (#114)|MIM:curator=promote_resolved_unmapped	2026-08-06	0.9			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:Plastic	Plastic	skos:exactMatch	ENVO:06105101	plastic	obo:envo.owl	semapv:LexicalMatching	MIM:kgm-metatraits|MIM:curator=fix_ontology_source_mismatch	2026-05-23	0.99			OLS:envo|CONFIRMED|2026-07-07
MIM:Platinum_Iv_Chloride	platinum (IV) chloride	skos:exactMatch	cas:13454-96-1	platinum (IV) chloride	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type	2026-05-02	0.9		CAS:13454-96-1	none|UNKNOWN_TERM|2026-07-07
MIM:Plicacetin	Plicacetin	skos:exactMatch	mesh:C000633628	plicacetin	registry:mesh	semapv:LexicalMatching	MIM:kg-microbe metatraits unmapped_compounds.tsv|MIM:MESH via OLS search|MIM:curator=auto_classify_ingredient_type	2026-05-01	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:Plumbagin	Plumbagin	skos:exactMatch	CHEBI:8273	plumbagin	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=auto_classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:primary_mappings[kegg_compound]	2026-05-02	0.99		5-hydroxy-2-methylnaphthalene-1,4-dione|CAS:481-42-5	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Plumbemycin_A	Plumbemycin A	skos:exactMatch	mesh:C096638	plumbemycin A	registry:mesh	semapv:LexicalMatching	MIM:kg-microbe metatraits unmapped_compounds.tsv|MIM:MESH via OLS search|MIM:curator=migrate_media_roles_to_facets	2026-07-20	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:Plumbemycin_B	Plumbemycin B	skos:exactMatch	mesh:C096639	plumbemycin B	registry:mesh	semapv:LexicalMatching	MIM:kg-microbe metatraits unmapped_compounds.tsv|MIM:MESH via OLS search|MIM:curator=migrate_media_roles_to_facets	2026-07-20	0.99			none|UNKNOWN_TERM|2026-07-07
MIM:Pluramycin_A	Pluramycin A	skos:narrowMatch	mesh:C003169	pluramycin	registry:mesh	semapv:ManualMappingCuration	MIM:kg-microbe metatraits unmapped_compounds.tsv|MIM:MESH via OLS (label-exact)|MIM:curator=migrate_media_roles_to_facets	2026-07-20	0.9			none|UNKNOWN_TERM|2026-07-07
MIM:Pluramycin_A	Pluramycin A	skos:exactMatch	kgmicrobe.compound:pluramycin_a	Pluramycin A	kgm:compound	semapv:ManualMappingCuration	MIM:kg-microbe metatraits unmapped_compounds.tsv|MIM:MESH via OLS (label-exact)|MIM:curator=migrate_media_roles_to_facets	2026-07-20	0.99	Registry/identity row preserving kgmicrobe.compound:pluramycin_a alongside parent mesh:C003169.		none|UNKNOWN_TERM|2026-07-07
MIM:Poly~28ethylene_Terephthalate~29	Poly(ethylene Terephthalate)	skos:exactMatch	CHEBI:53259	poly(ethylene terephthalate) macromolecule	obo:chebi.owl	semapv:ManualMappingCuration	MIM:microbedecoder residual free normalized/fuzzy pass (recovered from closed PR #201) + local CHEBI verification|MIM:curator=classify_ingredient_type|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[kegg_compound]	2026-08-13	0.99			OLS:chebi|CONFIRMED|2026-09-02
MIM:Poly-beta-hydroxyalkanoate	Poly-beta-hydroxyalkanoate	skos:exactMatch	CHEBI:78037	polyhydroxyalkanoate	obo:chebi.owl	semapv:ManualMappingCuration	MIM:MIM curation (#213/#308)|MIM:curator=claude_sssom_surface_form_backfill|kgm:mediaingredientmech_reviewed|kgm:metatraits_unmapped[2026-04-09]	2026-09-02	0.99		PHA	manual:move_mapped_out_of_unmapped_collection|MOVED|2026-08-15
MIM:Poly_3-hydroxybutyrate	Poly(3-hydroxybutyrate)	skos:exactMatch	CHEBI:53389	poly(3-hydroxybutyrate)	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureMech|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=cbclaw_kg_microbe_sweep]|kgm:mediaingredientmech_reviewed[curator=correct_stale_ontology_labels.py]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:metatraits_chemical_synonyms[manual_2026-04-07]	2026-08-27	0.99		3-Hydroxybutanoic acid homopolymer|P3HB|poly(3-hydroxy butyrate)|poly-3-hydroxy butyrate|poly-3-hydroxybutyrate|poly[oxy(1-methyl-3-oxopropane-1,3-diyl)]|polyhydroxybutyrate	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Poly_3-hydroxybutyric_Acid	Poly(3-hydroxybutyric acid)	skos:narrowMatch	CHEBI:20067	3-hydroxybutyric acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-07-20	0.9		3-hydroxybutanoic acid	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Poly_3-hydroxybutyric_Acid	Poly(3-hydroxybutyric acid)	skos:exactMatch	cas:29435-48-1	Poly(3-hydroxybutyric acid)	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-07-20	0.99	Registry/identity row preserving cas:29435-48-1 alongside parent CHEBI:20067.	CAS:29435-48-1	none|UNKNOWN_TERM|2026-07-07
MIM:Poly_3-hydroxybutyric_Acid	Poly(3-hydroxybutyric acid)	skos:exactMatch	kgmicrobe.compound:poly_3-hydroxybutyric_acid	Poly(3-hydroxybutyric acid)	kgm:compound	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-07-20	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:poly_3-hydroxybutyric_acid alongside parent CHEBI:20067.	CAS:29435-48-1	none|UNKNOWN_TERM|2026-07-07
MIM:Poly_L-lysine_Polymer	poly(L-lysine) polymer	skos:exactMatch	CHEBI:61490	poly(L-lysine) polymer	obo:chebi.owl	semapv:LexicalMatching	MIM:kgmicrobe.compound:poly_l_lysine_polymer|MIM:curator=claude_sssom_surface_form_backfill|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_propose_chebi_for_unmapped]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=merge-same-substance-batch]|kgm:mediaingredientmech_reviewed[curator=unknown_term_placeholder_oak_ols_review]|kgm:metatraits_special_chemicals	2026-09-02	0.99		Poly L Lysine Polymer|poly(L-lysine)|produces: poly(L-lysine) polymer	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Polychlorobiphenyl	Polychlorobiphenyl	skos:exactMatch	CHEBI:53156	polychlorobiphenyl	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=review-ingredients|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=review-ingredients]|kgm:primary_mappings[bacdive_metabolite]	2026-08-04	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Polyethylene_Glycol	Polyethylene glycol	skos:exactMatch	CHEBI:46793	poly(ethylene glycol)	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:curator=claude_culturemech_alias_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_cas_chebi_followup]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]	2026-08-30	0.9		alpha-hydro-omega-hydroxypoly(oxyethylene)|Polyethylene glycol (Mw 106-20000)|CAS:25322-68-3	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Polygalacturonic_Acid	polygalacturonic acid	skos:exactMatch	CHEBI:62969	polygalacturonic acid	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=migrate_media_roles_to_facets|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_chebi_ancestry]|kgm:mediaingredientmech_reviewed[curator=mediaingredientmech-agentic-curation]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-07-20	0.99		polygalacturonic acid (ultrapure)|filtered, polygalacturonic acid (ultrapure)|autoclaved, polygalacturonic acid|CAS:25990-10-7	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Polygalacturonic_Acid_Sodium_Salt	Polygalacturonic acid sodium salt	skos:narrowMatch	CHEBI:62969	polygalacturonic acid	obo:chebi.owl	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_chebi_ancestry]|kgm:mediaingredientmech_reviewed[curator=mediaingredientmech-agentic-curation]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-09-02	0.9		Sodium pectate|autoclaved	OAK+OLS:chebi|SYNONYM_ENRICH|2026-07-07
MIM:Polygalacturonic_Acid_Sodium_Salt	Polygalacturonic acid sodium salt	skos:exactMatch	cas:9049-37-0	Polygalacturonic acid sodium salt	registry:cas	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_chebi_ancestry]|kgm:mediaingredientmech_reviewed[curator=mediaingredientmech-agentic-curation]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-09-02	0.99	Registry/identity row preserving cas:9049-37-0 alongside parent CHEBI:62969.	CAS:9049-37-0	none|UNKNOWN_TERM|2026-07-07
MIM:Polygalacturonic_Acid_Sodium_Salt	Polygalacturonic acid sodium salt	skos:exactMatch	kgmicrobe.compound:polygalacturonic_acid_sodium_salt	Polygalacturonic acid sodium salt	kgm:compound	semapv:ManualMappingCuration	MIM:CultureBotHT|MIM:CHEBI via OLS (stem-substring)|MIM:curator=claude_sssom_surface_form_backfill|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=backfill_parent_terms]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_chebi_ancestry]|kgm:mediaingredientmech_reviewed[curator=mediaingredientmech-agentic-curation]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]	2026-09-02	0.99	Registry/identity row (Rule B1) for narrowMatch subject; kg-microbe primary id kgmicrobe.compound:polygalacturonic_acid_sodium_salt alongside parent CHEBI:62969.	CAS:9049-37-0	none|UNKNOWN_TERM|2026-07-07
MIM:Polymyxin	Polymyxin	skos:exactMatch	CHEBI:59062	polymyxin	obo:chebi.owl	semapv:LexicalMatching	MIM:microbedecoder|MIM:curator=review-ingredients|kgm:bacdive_antibiotics[manual_pre-2026]|kgm:bacdive_metabolites|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=review-ingredients]|kgm:primary_mappings[bacdive_metabolite]	2026-08-04	0.99			manual:review-ingredients|APPROVED|2026-08-04
MIM:Polymyxin_B	Polymyxin B	skos:exactMatch	NCIT:C61894	Polymyxin B	obo:ncit.owl	semapv:LexicalMatching	MIM:MIM curation (#213)|MIM:curator=curator_ruling_2026_08_07	2026-08-07	0.99			manual:promote_resolved_unmapped|PROMOTED|2026-08-06
MIM:Polymyxin_B_Sulfate	Polymyxin B sulfate	skos:exactMatch	CHEBI:8310	Polymyxin B sulfate	obo:chebi.owl	semapv:LexicalMatching	MIM:CultureBotHT|MIM:curator=refresh_occurrence_statistics|kgm:chebi_xrefs|kgm:culturebotai_reviewed|kgm:mediaingredientmech_reviewed|kgm:mediaingredientmech_reviewed[curator=audit_integrate_culturebotht]|kgm:mediaingredientmech_reviewed[curator=auto_classify_ingredient_type]|kgm:mediaingredientmech_reviewed[curator=infer_roles_from_name_lists]|kgm:mediaingredientmech_reviewed[curator=migrate_media_roles_to_facets]|kgm:primary_mappings[kegg_compound]	2026-08-27	0.99		CAS:1405-20-5	OAK+OLS:chebi|CONFIRMED|2026-07-07
MIM:Polypeptone	Polypeptone	skos:exactMatch	FOODON:03315306	protein hydrolyzates	obo:foodon.owl	semapv:ManualMappingCuration	MIM:cbclaw_foodon_promotion|MIM:curator=claude_culturemech_alias_backfill	2026-08-30	0.9		Polypepton|Polypepton (Nihon Pharm. Co.)|Polypeptone peptone (BD-BBL)|Polypeptone Peptone (BD 211910)|Hipolypepton|Hipolypepton (Nihon seiyaku)|Hipolypepton*|Polypepton (Nihon Seiyaku)|Polypeptone (BBL)	OLS:foodon|SYNONYM_ENRICH|2026-07-07
MIM:Polysaccharides	Polysaccharides	skos:exactMatch	CHEBI:18154	polysaccharide	obo:chebi.owl	semapv:ManualMappingCuration	MIM:microbedecoder residual free normalized/fuzzy pass (recovered from closed PR #201) + local CHEBI verification|MIM:curator=promote_resolved_unmapped|kgm:bacdive_metabolites|kgm:chebi_xrefs|kgm:mediaingredientmech_reviewed|kgm:primary_mappings[bacdive_metabolite]|kgm:primary_mappings[kegg_compound]	2026-08-04	0.99			manual:promote_resolved_unmapped|PROMOTED|2026-08-04
